order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,order_month,order_year,revenue,discount_amount,net_sales,cost_price,profit
O01768,2025-02-07,C0166,P1067,Online,Online,3,301.78,0.0,905.34,2,2025,905.34,0.0,905.34,160.88,422.7
O01769,2024-07-31,C0115,P1125,S025,In-Store,1,90.35,0.05,85.83,7,2024,90.35,0.05,90.3,60.59,29.76
O01770,2025-03-20,C0580,P0430,S033,In-Store,3,126.13,0.0,378.39,3,2025,378.39,0.0,378.39,78.96,141.51
O01771,2024-04-13,C0570,P0434,Online,Online,1,257.4,0.0,257.4,4,2024,257.4,0.0,257.4,186.11,71.29
O01772,2025-09-27,C0119,P0030,Online,Online,2,132.5,0.05,251.75,9,2025,265.0,0.13,264.87,119.75,25.5
O01773,2024-12-04,C0016,P0129,S024,In-Store,2,27.78,0.2,44.45,12,2024,55.56,0.11,55.45,25.0,5.56
O01774,2025-01-10,C0117,P0092,S032,In-Store,3,210.05,0.2,504.12,1,2025,630.15,1.26,628.89,179.14,92.73
O01775,2024-09-11,C0124,P0022,S052,In-Store,1,124.36,0.1,111.92,9,2024,124.36,0.12,124.24,104.0,20.36
O01776,2024-09-08,C0392,P0190,Online,Online,1,232.24,0.05,220.63,9,2024,232.24,0.12,232.12,136.2,96.04
O01777,2025-12-25,C0296,P0653,S041,In-Store,3,62.89,0.0,188.67,12,2025,188.67,0.0,188.67,48.34,43.65
O01778,2025-01-03,C0773,P0097,S017,In-Store,1,134.83,0.2,107.86,1,2025,134.83,0.27,134.56,100.2,34.63
O01779,2025-10-15,C0784,P1127,S012,In-Store,2,119.95,0.1,215.91,10,2025,239.9,0.24,239.66,99.59,40.72
O01780,2024-07-16,C0602,P0647,S050,In-Store,3,139.35,0.0,418.05,7,2024,418.05,0.0,418.05,105.87,100.44
O01781,2025-04-08,C0203,P0034,S048,In-Store,1,189.42,0.2,151.54,4,2025,189.42,0.38,189.04,133.5,55.92
O01782,2025-06-20,C0003,P0757,S017,In-Store,2,88.95,0.1,160.11,6,2025,177.9,0.18,177.72,48.05,81.8
O01783,2024-06-11,C0602,P0776,S004,In-Store,1,87.71,0.1,78.94,6,2024,87.71,0.09,87.62,77.04,10.67
O01784,2025-04-26,C0705,P0094,S057,In-Store,1,105.62,0.2,84.5,4,2025,105.62,0.21,105.41,69.52,36.1
O01785,2024-11-12,C0094,P0151,Online,Online,2,176.17,0.2,281.87,11,2024,352.34,0.7,351.64,106.1,140.14
O01786,2025-06-06,C0306,P0177,S045,In-Store,1,128.6,0.05,122.17,6,2025,128.6,0.06,128.54,91.14,37.46
O01787,2025-01-07,C0001,P0915,S006,In-Store,1,287.43,0.2,229.94,1,2025,287.43,0.57,286.86,184.23,103.2
O01788,2025-11-05,C0605,P0550,S030,In-Store,3,142.36,0.0,427.08,11,2025,427.08,0.0,427.08,108.31,102.15
O01789,2025-02-15,C0015,P0752,S048,In-Store,2,273.69,0.05,520.01,2,2025,547.38,0.27,547.11,150.62,246.14
O01790,2024-07-13,C0561,P0414,Online,Online,1,162.49,0.05,154.37,7,2024,162.49,0.08,162.41,105.0,57.49
O01791,2025-04-11,C0743,P1162,S025,In-Store,2,199.19,0.05,378.46,4,2025,398.38,0.2,398.18,117.85,162.68
O01792,2024-06-11,C0470,P0031,S034,In-Store,1,340.18,0.2,272.14,6,2024,340.18,0.68,339.5,181.56,158.62
O01793,2024-05-07,C0532,P1158,Online,Online,3,275.48,0.2,661.15,5,2024,826.44,1.65,824.79,175.62,299.58
O01794,2025-12-31,C0074,P0745,Online,Online,1,16.81,0.2,13.45,12,2025,16.81,0.03,16.78,9.63,7.18
O01795,2025-08-14,C0464,P0158,S057,In-Store,2,106.61,0.2,170.58,8,2025,213.22,0.43,212.79,58.87,95.48
O01796,2025-01-15,C0608,P0484,Online,Online,3,130.78,0.0,392.34,1,2025,392.34,0.0,392.34,84.78,138.0
O01797,2025-01-14,C0718,P0734,S040,In-Store,1,33.37,0.05,31.7,1,2025,33.37,0.02,33.35,19.21,14.16
O01798,2024-12-09,C0309,P0161,S000,In-Store,3,351.88,0.1,950.08,12,2024,1055.64,1.06,1054.58,186.91,494.91
O01799,2025-02-28,C0074,P0944,S032,In-Store,1,64.12,0.1,57.71,2,2025,64.12,0.06,64.06,41.35,22.77
O01800,2025-12-16,C0120,P0943,S018,In-Store,3,181.12,0.0,543.36,12,2025,543.36,0.0,543.36,104.17,230.85
O01801,2025-02-11,C0141,P0999,Online,Online,1,185.46,0.05,176.19,2,2025,185.46,0.09,185.37,139.55,45.91
O01802,2025-08-13,C0098,P1109,Online,In-Store,1,200.18,0.05,190.17,8,2025,200.18,0.1,200.08,121.02,79.16
O01803,2025-04-07,C0623,P0528,S008,In-Store,1,102.08,0.2,81.66,4,2025,102.08,0.2,101.88,65.43,36.65
O01804,2025-05-09,C0166,P0288,S030,In-Store,1,281.92,0.1,253.73,5,2025,281.92,0.28,281.64,144.63,137.29
O01805,2024-05-27,C0076,P0920,Online,Online,1,238.75,0.1,214.88,5,2024,238.75,0.24,238.51,147.5,91.25
O01806,2024-04-19,C0375,P0545,S006,In-Store,1,124.94,0.1,112.45,4,2024,124.94,0.12,124.82,112.85,12.09
O01807,2024-12-14,C0381,P0995,S002,In-Store,1,177.45,0.1,159.7,12,2024,177.45,0.18,177.27,106.34,71.11
O01808,2024-09-16,C0517,P0258,Online,Online,2,52.4,0.05,99.56,9,2024,104.8,0.05,104.75,30.15,44.5
O01809,2025-09-14,C0375,P1017,S045,In-Store,2,212.78,0.0,425.56,9,2025,425.56,0.0,425.56,178.39,68.78
O01810,2025-04-29,C0050,P0129,S014,In-Store,2,27.78,0.1,50.0,4,2025,55.56,0.06,55.5,25.0,5.56
O01811,2025-06-12,C0054,P0940,Online,Online,1,21.41,0.05,20.34,6,2025,21.41,0.01,21.4,16.72,4.69
O01812,2024-10-16,C0481,P0363,S058,In-Store,1,382.32,0.1,344.09,10,2024,382.32,0.38,381.94,193.08,189.24
O01813,2025-09-08,C0631,P0573,Online,Online,3,40.64,0.0,121.92,9,2025,121.92,0.0,121.92,31.76,26.64
O01814,2025-02-28,C0667,P1058,Online,Online,1,219.39,0.1,197.45,2,2025,219.39,0.22,219.17,138.39,81.0
O01815,2025-09-11,C0246,P0184,Online,Online,3,207.61,0.2,498.26,9,2025,622.83,1.25,621.58,118.02,268.77
O01816,2025-03-07,C0555,P0764,Online,Online,1,241.25,0.0,241.25,3,2025,241.25,0.0,241.25,143.88,97.37
O01817,2024-09-15,C0359,P1151,S048,In-Store,2,258.14,0.0,516.28,9,2024,516.28,0.0,516.28,196.34,123.6
O01818,2025-11-05,C0588,P0761,S039,In-Store,3,240.31,0.05,684.88,11,2025,720.93,0.36,720.57,125.81,343.5
O01819,2025-04-26,C0111,P0176,S027,In-Store,3,273.81,0.0,821.43,4,2025,821.43,0.0,821.43,180.29,280.56
O01820,2024-07-15,C0044,P0742,Online,Online,1,237.5,0.2,190.0,7,2024,237.5,0.48,237.02,189.9,47.6
O01821,2024-05-12,C0583,P0278,Online,Online,1,267.49,0.0,267.49,5,2024,267.49,0.0,267.49,167.82,99.67
O01822,2025-02-11,C0440,P0111,S000,In-Store,1,184.61,0.0,184.61,2,2025,184.61,0.0,184.61,108.89,75.72
O01823,2025-01-03,C0262,P0177,S036,In-Store,2,128.6,0.1,231.48,1,2025,257.2,0.26,256.94,91.14,74.92
O01824,2025-12-05,C0335,P0600,Online,Online,2,221.76,0.05,421.34,12,2025,443.52,0.22,443.3,178.15,87.22
O01825,2025-03-19,C0534,P0959,S035,In-Store,2,56.21,0.05,106.8,3,2025,112.42,0.06,112.36,50.03,12.36
O01826,2024-11-08,C0422,P0705,Online,Online,2,198.93,0.1,358.07,11,2024,397.86,0.4,397.46,153.07,91.72
O01827,2025-08-07,C0483,P0236,S046,In-Store,3,196.93,0.0,590.79,8,2025,590.79,0.0,590.79,173.04,71.67
O01828,2025-09-20,C0059,P1054,S030,In-Store,2,193.12,0.05,366.93,9,2025,386.24,0.19,386.05,143.87,98.5
O01829,2024-12-05,C0551,P0169,Online,Online,2,87.14,0.0,174.28,12,2024,174.28,0.0,174.28,50.78,72.72
O01830,2024-11-21,C0340,P0092,Online,Online,1,210.05,0.2,168.04,11,2024,210.05,0.42,209.63,179.14,30.91
O01831,2024-09-21,C0187,P0140,S018,In-Store,1,187.12,0.05,177.76,9,2024,187.12,0.09,187.03,111.19,75.93
O01832,2025-07-24,C0396,P0737,S033,In-Store,2,121.72,0.05,231.27,7,2025,243.44,0.12,243.32,0.0,67.74
O01833,2025-07-22,C0155,P0861,S025,In-Store,1,201.1,0.1,180.99,7,2025,201.1,0.2,200.9,110.24,90.86
O01834,2025-01-13,C0445,P0079,S028,In-Store,1,260.43,0.05,247.41,1,2025,260.43,0.13,260.3,158.22,102.21
O01835,2025-05-06,C0224,P0514,S059,In-Store,2,104.99,0.05,199.48,5,2025,209.98,0.1,209.88,76.67,56.64
O01836,2025-01-30,C0181,P0651,S024,In-Store,1,315.36,0.1,283.82,1,2025,315.36,0.32,315.04,169.86,145.5
O01837,2024-11-08,C0141,P1106,Online,Online,3,88.1,0.1,237.87,11,2024,264.3,0.26,264.04,52.32,107.34
O01838,2025-05-07,C0454,P0566,S025,In-Store,2,10.71,0.1,19.28,5,2025,21.42,0.02,21.4,9.25,2.92
O01839,2024-07-26,C0343,P0721,Online,Online,1,255.39,0.2,204.31,7,2024,255.39,0.51,254.88,162.62,92.77
O01840,2025-04-03,C0578,P0374,S000,In-Store,2,190.53,0.0,381.06,4,2025,381.06,0.0,381.06,98.1,184.86
O01841,2024-09-20,C0341,P0664,Online,Online,1,191.74,0.2,153.39,9,2024,191.74,0.38,191.36,109.09,82.65
O01842,2025-02-03,C0316,P0056,S038,In-Store,2,103.48,0.0,206.96,2,2025,206.96,0.0,206.96,53.97,99.02
O01843,2025-01-13,C0102,P0170,S029,In-Store,1,106.52,0.2,85.22,1,2025,106.52,0.21,106.31,0.0,67.74
O01844,2024-08-30,C0703,P0039,Online,Online,1,29.71,0.1,26.74,8,2024,29.71,0.03,29.68,14.86,14.85
O01845,2024-12-30,C0455,P0796,Online,Online,2,87.96,0.05,167.12,12,2024,175.92,0.09,175.83,77.22,21.48
O01846,2025-04-09,C0024,P0831,S023,In-Store,2,183.87,0.05,349.35,4,2025,367.74,0.18,367.56,151.28,65.18
O01847,2025-03-25,C0274,P0170,S000,In-Store,2,106.52,0.0,213.04,3,2025,213.04,0.0,213.04,0.0,67.74
O01848,2025-12-14,C0186,P0896,S050,In-Store,1,165.91,0.1,149.32,12,2025,165.91,0.17,165.74,107.19,58.72
O01849,2024-05-27,C0060,P0021,Online,Online,1,77.31,0.2,61.85,5,2024,77.31,0.15,77.16,62.23,15.08
O01850,2024-11-24,C0716,P0103,Online,Online,1,171.58,0.0,171.58,11,2024,171.58,0.0,171.58,96.71,74.87
O01851,2024-10-16,C0736,P0374,S022,In-Store,2,190.53,0.1,342.95,10,2024,381.06,0.38,380.68,98.1,184.86
O01852,2025-05-16,C0632,P0695,Online,Online,1,62.67,0.1,56.4,5,2025,62.67,0.06,62.61,33.99,28.68
O01853,2025-03-20,C0504,P0204,S045,In-Store,1,200.67,0.05,190.64,3,2025,200.67,0.1,200.57,110.34,90.33
O01854,2025-04-27,C0474,P0657,S059,In-Store,2,29.04,0.1,52.27,4,2025,58.08,0.06,58.02,15.54,27.0
O01855,2025-02-10,C0604,P0749,S058,In-Store,1,165.09,0.05,156.84,2,2025,165.09,0.08,165.01,141.67,23.42
O01856,2025-08-31,C0067,P0098,Online,Online,1,120.73,0.2,96.58,8,2025,120.73,0.24,120.49,70.55,50.18
O01857,2024-12-24,C0693,P0442,S049,In-Store,1,206.69,0.0,206.69,12,2024,206.69,0.0,206.69,149.23,57.46
O01858,2024-11-19,C0592,P0242,Online,Online,1,138.25,0.1,124.42,11,2024,138.25,0.14,138.11,108.47,29.78
O01859,2025-12-02,C0032,P0439,S032,In-Store,1,79.07,0.1,71.16,12,2025,79.07,0.08,78.99,0.0,67.74
O01860,2025-10-08,C0555,P0614,S058,In-Store,1,332.16,0.0,332.16,10,2025,332.16,0.0,332.16,193.3,138.86
O01861,2025-01-15,C0669,P0689,S039,In-Store,2,46.7,0.05,88.73,1,2025,93.4,0.05,93.35,27.05,39.3
O01862,2024-06-17,C0367,P0708,S015,In-Store,1,157.48,0.1,141.73,6,2024,157.48,0.16,157.32,124.12,33.36
O01863,2025-06-08,C0348,P0300,Online,Online,2,138.12,0.2,220.99,6,2025,276.24,0.55,275.69,75.85,124.54
O01864,2025-01-11,C0060,P0834,S036,In-Store,3,94.05,0.0,282.15,1,2025,282.15,0.0,282.15,78.99,45.18
O01865,2025-03-03,C0407,P1169,S058,In-Store,1,50.9,0.0,50.9,3,2025,50.9,0.0,50.9,33.85,17.05
O01866,2024-12-12,C0396,P0899,S002,In-Store,2,118.47,0.05,225.09,12,2024,236.94,0.12,236.82,99.65,37.64
O01867,2025-03-10,C0512,P0546,S008,In-Store,1,196.72,0.05,186.88,3,2025,196.72,0.1,196.62,149.22,47.5
O01868,2025-04-23,C0583,P0591,S044,In-Store,1,236.24,0.1,212.62,4,2025,236.24,0.24,236.0,122.47,113.77
O01869,2024-12-23,C0021,P0005,S029,In-Store,1,112.55,0.2,90.04,12,2024,112.55,0.23,112.32,79.09,33.46
O01870,2025-07-05,C0160,P0684,S013,In-Store,1,222.84,0.05,211.7,7,2025,222.84,0.11,222.73,161.31,61.53
O01871,2024-05-26,C0011,P0149,S024,In-Store,2,29.42,0.1,52.96,5,2024,58.84,0.06,58.78,22.17,14.5
O01872,2025-02-02,C0400,P0376,Online,Online,4,79.72,0.2,255.1,2,2025,318.88,0.64,318.24,56.0,94.88
O01873,2025-02-28,C0188,P1192,Online,Online,1,290.29,0.05,275.78,2,2025,290.29,0.15,290.14,174.33,115.96
O01874,2025-07-13,C0586,P0306,Online,Online,1,148.17,0.05,140.76,7,2025,148.17,0.07,148.1,102.31,45.86
O01875,2025-03-06,C0097,P0142,Online,Online,1,132.42,0.0,132.42,3,2025,132.42,0.0,132.42,96.4,36.02
O01876,2025-05-27,C0658,P0863,S002,In-Store,2,109.7,0.1,197.46,5,2025,219.4,0.22,219.18,72.06,75.28
O01877,2025-02-10,C0652,P1107,S026,In-Store,2,333.55,0.1,600.39,2,2025,667.1,0.67,666.43,181.41,304.28
O01878,2025-01-10,C0155,P0238,Online,Online,3,30.72,0.2,73.73,1,2025,92.16,0.18,91.98,27.46,9.78
O01879,2025-08-23,C0600,P0278,S000,In-Store,1,267.49,0.1,240.74,8,2025,267.49,0.27,267.22,167.82,99.67
O01880,2025-05-01,C0342,P0934,S056,In-Store,1,285.28,0.2,228.22,5,2025,285.28,0.57,284.71,152.76,132.52
O01881,2025-04-04,C0579,P0381,Online,Online,1,169.3,0.2,135.44,4,2025,169.3,0.34,168.96,107.47,61.83
O01882,2025-12-09,C0404,P0095,Online,Online,3,145.13,0.05,413.62,12,2025,435.39,0.22,435.17,80.95,192.54
O01883,2025-03-27,C0183,P0017,S009,In-Store,1,151.0,0.2,120.8,3,2025,151.0,0.3,150.7,75.59,75.41
O01884,2025-08-02,C0533,P0382,Online,Online,1,27.14,0.2,21.71,8,2025,27.14,0.05,27.09,17.04,10.1
O01885,2025-01-01,C0025,P0684,Online,Online,2,222.84,0.2,356.54,1,2025,445.68,0.89,444.79,161.31,123.06
O01886,2025-07-18,C0352,P0331,Online,Online,2,317.5,0.0,635.0,7,2025,635.0,0.0,635.0,163.63,307.74
O01887,2025-01-04,C0441,P0344,Online,Online,1,196.16,0.05,186.35,1,2025,196.16,0.1,196.06,0.0,67.74
O01888,2025-03-13,C0537,P0254,S058,In-Store,1,266.56,0.2,213.25,3,2025,266.56,0.53,266.03,184.0,82.56
O01889,2024-08-02,C0702,P0749,S027,In-Store,1,165.09,0.0,165.09,8,2024,165.09,0.0,165.09,141.67,23.42
O01890,2024-11-05,C0515,P0894,Online,Online,2,243.1,0.1,437.58,11,2024,486.2,0.49,485.71,156.3,173.6
O01891,2025-01-12,C0563,P0167,S056,In-Store,1,122.4,0.1,110.16,1,2025,122.4,0.12,122.28,71.02,51.38
O01892,2024-05-24,C0474,P0963,Online,Online,2,297.94,0.0,595.88,5,2024,595.88,0.0,595.88,149.76,296.36
O01893,2025-04-09,C0529,P0091,S048,In-Store,1,27.29,0.1,24.56,4,2025,27.29,0.03,27.26,20.11,7.18
O01894,2025-05-07,C0490,P1095,S044,In-Store,1,96.11,0.05,91.3,5,2025,96.11,0.05,96.06,70.02,26.09
O01895,2024-06-05,C0384,P0316,S037,In-Store,1,150.05,0.2,120.04,6,2024,150.05,0.3,149.75,95.84,54.21
O01896,2025-04-16,C0521,P0565,S056,In-Store,1,129.36,0.1,116.42,4,2025,129.36,0.13,129.23,77.59,51.77
O01897,2025-12-01,C0673,P0196,S008,In-Store,1,245.56,0.05,233.28,12,2025,245.56,0.12,245.44,132.71,112.85
O01898,2024-12-23,C0488,P0332,Online,Online,2,159.7,0.05,303.43,12,2024,319.4,0.16,319.24,0.0,67.74
O01899,2025-12-01,C0629,P0603,S040,In-Store,1,31.8,0.05,30.21,12,2025,31.8,0.02,31.78,24.75,7.05
O01900,2025-05-13,C0159,P0121,Online,Online,2,201.89,0.1,363.4,5,2025,403.78,0.4,403.38,130.95,141.88
O01901,2024-12-12,C0285,P0432,S059,In-Store,2,95.18,0.0,190.36,12,2024,190.36,0.0,190.36,49.8,90.76
O01902,2025-11-04,C0368,P1182,S012,In-Store,3,275.08,0.0,825.24,11,2025,825.24,0.0,825.24,167.92,321.48
O01903,2025-11-11,C0753,P0026,Online,Online,1,324.99,0.05,308.74,11,2025,324.99,0.16,324.83,164.12,160.87
O01904,2025-02-06,C0283,P0305,Online,Online,2,89.57,0.05,170.18,2,2025,179.14,0.09,179.05,66.31,46.52
O01905,2024-07-02,C0449,P1019,S059,In-Store,1,81.78,0.05,77.69,7,2024,81.78,0.04,81.74,58.95,22.83
O01906,2025-03-25,C0105,P0499,S012,In-Store,1,265.43,0.0,265.43,3,2025,265.43,0.0,265.43,140.47,124.96
O01907,2025-02-08,C0777,P0267,S026,In-Store,2,349.07,0.1,628.33,2,2025,698.14,0.7,697.44,193.29,311.56
O01908,2025-02-09,C0416,P0519,S000,In-Store,1,89.59,0.0,89.59,2,2025,89.59,0.0,89.59,53.32,36.27
O01909,2024-08-16,C0059,P0657,Online,Online,3,29.04,0.2,69.7,8,2024,87.12,0.17,86.95,15.54,40.5
O01910,2025-06-14,C0364,P0814,S006,In-Store,1,222.65,0.05,211.52,6,2025,222.65,0.11,222.54,157.04,65.61
O01911,2025-03-20,C0072,P0046,S038,In-Store,2,53.96,0.0,107.92,3,2025,107.92,0.0,107.92,28.38,51.16
O01912,2025-02-28,C0702,P0151,S024,In-Store,3,176.17,0.0,528.51,2,2025,528.51,0.0,528.51,106.1,210.21
O01913,2025-04-12,C0162,P1192,S033,In-Store,2,290.29,0.05,551.55,4,2025,580.58,0.29,580.29,174.33,231.92
O01914,2024-07-09,C0526,P0059,Online,Online,2,37.27,0.1,67.09,7,2024,74.54,0.07,74.47,19.67,35.2
O01915,2025-07-03,C0396,P0802,Online,Online,2,190.01,0.0,380.02,7,2025,380.02,0.0,380.02,115.11,149.8
O01916,2024-07-21,C0207,P0242,S000,In-Store,1,138.25,0.0,138.25,7,2024,138.25,0.0,138.25,108.47,29.78
O01917,2025-03-15,C0570,P0754,S026,In-Store,3,32.06,0.2,76.94,3,2025,96.18,0.19,95.99,29.03,9.09
O01918,2024-05-21,C0771,P0083,S044,In-Store,1,27.82,0.2,22.26,5,2024,27.82,0.06,27.76,14.01,13.81
O01919,2024-04-18,C0086,P1168,S025,In-Store,2,99.03,0.1,178.25,4,2024,198.06,0.2,197.86,77.09,43.88
O01920,2025-06-22,C0310,P1190,Online,Online,1,305.51,0.1,274.96,6,2025,305.51,0.31,305.2,181.82,123.69
O01921,2025-03-12,C0037,P0903,S025,In-Store,1,221.79,0.05,210.7,3,2025,221.79,0.11,221.68,165.61,56.18
O01922,2025-08-12,C0619,P0386,S036,In-Store,3,212.69,0.2,510.46,8,2025,638.07,1.28,636.79,146.04,199.95
O01923,2025-07-16,C0309,P0771,Online,Online,1,155.11,0.05,147.35,7,2025,155.11,0.08,155.03,81.54,73.57
O01924,2024-11-02,C0172,P0789,Online,Online,3,77.75,0.0,233.25,11,2024,233.25,0.0,233.25,47.24,91.53
O01925,2025-01-11,C0150,P0523,Online,Online,1,228.06,0.2,182.45,1,2025,228.06,0.46,227.6,0.0,67.74
O01926,2025-01-02,C0756,P0703,S035,In-Store,1,304.49,0.1,274.04,1,2025,304.49,0.3,304.19,165.94,138.55
O01927,2025-12-27,C0154,P0207,S054,In-Store,2,176.19,0.0,352.38,12,2025,352.38,0.0,352.38,97.87,156.64
O01928,2024-07-19,C0504,P0740,S039,In-Store,1,149.47,0.0,149.47,7,2024,149.47,0.0,149.47,110.35,39.12
O01929,2025-06-20,C0417,P0302,S046,In-Store,2,32.61,0.1,58.7,6,2025,65.22,0.07,65.15,18.11,29.0
O01930,2025-07-27,C0728,P0173,S036,In-Store,2,209.18,0.2,334.69,7,2025,418.36,0.84,417.52,115.36,187.64
O01931,2024-09-24,C0205,P1146,S015,In-Store,1,250.84,0.05,238.3,9,2024,250.84,0.13,250.71,179.22,71.62
O01932,2025-01-27,C0288,P0943,S011,In-Store,2,181.12,0.1,326.02,1,2025,362.24,0.36,361.88,104.17,153.9
O01933,2025-04-11,C0373,P1088,Online,Online,4,156.73,0.05,595.57,4,2025,626.92,0.31,626.61,130.87,103.44
O01934,2025-12-24,C0207,P0071,S015,In-Store,2,171.21,0.0,342.42,12,2025,342.42,0.0,342.42,121.33,99.76
O01935,2024-11-15,C0374,P1083,S001,In-Store,1,186.78,0.1,168.1,11,2024,186.78,0.19,186.59,140.65,46.13
O01936,2025-08-30,C0273,P0757,S049,In-Store,3,88.95,0.2,213.48,8,2025,266.85,0.53,266.32,48.05,122.7
O01937,2024-07-26,C0577,P0550,S050,In-Store,2,142.36,0.2,227.78,7,2024,284.72,0.57,284.15,108.31,68.1
O01938,2024-10-10,C0729,P0549,S017,In-Store,2,8.95,0.1,16.11,10,2024,17.9,0.02,17.88,5.29,7.32
O01939,2025-05-13,C0369,P0491,S036,In-Store,1,205.2,0.2,164.16,5,2025,205.2,0.41,204.79,156.25,48.95
O01940,2025-07-19,C0277,P0804,S046,In-Store,2,74.98,0.2,119.97,7,2025,149.96,0.3,149.66,54.49,40.98
O01941,2025-09-12,C0065,P0882,Online,Online,3,165.62,0.1,447.17,9,2025,496.86,0.5,496.36,129.51,108.33
O01942,2024-05-31,C0181,P0702,Online,Online,1,286.8,0.0,286.8,5,2024,286.8,0.0,286.8,178.57,108.23
O01943,2024-07-27,C0008,P1172,S053,In-Store,3,354.52,0.1,957.2,7,2024,1063.56,1.06,1062.5,0.0,67.74
O01944,2025-05-09,C0349,P0379,Online,In-Store,1,186.5,0.05,177.17,5,2025,186.5,0.09,186.41,93.72,92.78
O01945,2025-07-19,C0380,P1179,S019,In-Store,1,10.41,0.2,8.33,7,2025,10.41,0.02,10.39,7.38,3.03
O01946,2025-12-21,C0245,P0027,Online,In-Store,2,236.79,0.05,449.9,12,2025,473.58,0.24,473.34,189.64,94.3
O01947,2024-05-20,C0795,P0891,Online,In-Store,1,183.58,0.05,174.4,5,2024,183.58,0.09,183.49,115.51,68.07
O01948,2025-11-08,C0292,P0107,S016,In-Store,2,193.34,0.05,367.35,11,2025,386.68,0.19,386.49,0.0,67.74
O01949,2024-09-02,C0161,P0850,S019,In-Store,1,321.09,0.1,288.98,9,2024,321.09,0.32,320.77,178.1,142.99
O01950,2024-10-12,C0218,P0114,Online,In-Store,1,291.58,0.05,277.0,10,2024,291.58,0.15,291.43,148.09,143.49
O01951,2025-07-27,C0468,P0462,Online,Online,2,262.15,0.0,524.3,7,2025,524.3,0.0,524.3,154.95,214.4
O01952,2024-11-27,C0661,P0249,S033,In-Store,2,194.44,0.1,349.99,11,2024,388.88,0.39,388.49,124.93,139.02
O01953,2024-04-11,C0145,P0246,Online,Online,1,40.0,0.2,32.0,4,2024,40.0,0.08,39.92,34.44,5.56
O01954,2024-11-01,C0570,P0575,S013,In-Store,1,101.87,0.1,91.68,11,2024,101.87,0.1,101.77,80.73,21.14
O01955,2025-06-21,C0673,P0572,S011,In-Store,2,271.22,0.2,433.95,6,2025,542.44,1.08,541.36,177.14,188.16
O01956,2025-11-02,C0517,P0943,Online,Online,1,181.12,0.2,144.9,11,2025,181.12,0.36,180.76,104.17,76.95
O01957,2025-10-10,C0509,P0397,S010,In-Store,1,29.62,0.0,29.62,10,2025,29.62,0.0,29.62,18.12,11.5
O01958,2025-03-13,C0420,P0699,S052,In-Store,1,30.55,0.05,29.02,3,2025,30.55,0.02,30.53,20.37,10.18
O01959,2025-07-13,C0455,P0947,S036,In-Store,1,101.12,0.2,80.9,7,2025,101.12,0.2,100.92,51.06,50.06
O01960,2025-10-05,C0331,P0832,Online,Online,10,149.77,0.2,1198.2,10,2025,1497.7,3.0,1494.7,102.98,467.9
O01962,2025-01-14,C0449,P1099,Online,Online,1,35.98,0.1,32.38,1,2025,35.98,0.04,35.94,21.55,14.43
O01963,2025-06-07,C0531,P0093,Online,Online,1,243.56,0.05,231.38,6,2025,243.56,0.12,243.44,140.32,103.24
O01964,2025-04-28,C0698,P0364,S004,In-Store,1,125.52,0.1,112.97,4,2025,125.52,0.13,125.39,98.1,27.42
O01965,2025-03-12,C0474,P0399,Online,Online,2,64.47,0.0,128.94,3,2025,128.94,0.0,128.94,32.33,64.28
O01966,2025-10-03,C0232,P1174,S007,In-Store,4,95.11,0.05,361.42,10,2025,380.44,0.19,380.25,65.08,120.12
O01967,2025-08-15,C0541,P0177,Online,In-Store,1,128.6,0.0,128.6,8,2025,128.6,0.0,128.6,91.14,37.46
O01968,2024-06-16,C0202,P0774,S022,In-Store,3,58.03,0.05,165.39,6,2024,174.09,0.09,174.0,36.05,65.94
O01969,2025-12-05,C0400,P0360,S001,In-Store,2,46.47,0.05,88.29,12,2025,92.94,0.05,92.89,26.3,40.34
O01970,2025-12-28,C0646,P0992,S022,In-Store,1,185.24,0.05,175.98,12,2025,185.24,0.09,185.15,107.31,77.93
O01971,2024-08-19,C0630,P0721,S055,In-Store,2,255.39,0.05,485.24,8,2024,510.78,0.26,510.52,162.62,185.54
O01972,2025-03-01,C0151,P0346,Online,Online,1,95.96,0.2,76.77,3,2025,95.96,0.19,95.77,56.78,39.18
O01973,2025-10-10,C0630,P0389,S038,In-Store,20,277.24,0.05,5267.6,10,2025,5544.8,2.77,5542.03,154.95,2445.8
O01974,2025-02-10,C0372,P0970,S053,In-Store,3,144.34,0.05,411.37,2,2025,433.02,0.22,432.8,87.38,170.88
O01975,2025-10-04,C0230,P0264,Online,Online,2,69.39,0.2,111.02,10,2025,138.78,0.28,138.5,40.26,58.26
O01976,2025-03-21,C0358,P0071,S005,In-Store,2,171.21,0.0,342.42,3,2025,342.42,0.0,342.42,121.33,99.76
O01977,2025-09-13,C0470,P0093,S024,In-Store,1,243.56,0.2,194.85,9,2025,243.56,0.49,243.07,140.32,103.24
O01978,2025-06-21,C0123,P1035,S053,In-Store,1,130.92,0.05,124.37,6,2025,130.92,0.07,130.85,71.44,59.48
O01979,2024-09-28,C0101,P0028,S009,In-Store,1,210.15,0.2,168.12,9,2024,210.15,0.42,209.73,144.03,66.12
O01980,2025-05-07,C0660,P1133,Online,Online,3,53.96,0.05,153.79,5,2025,161.88,0.08,161.8,44.43,28.59
